GEOID,TotalCivilianEmployedPopulation,ManagementBusinessScienceAndArts ,Service,SalesAndOffice,Natural resourcesConstructionAndMaintenance,ProductionTransportationAndMaterialMoving
0500000US33017,70435,29848,10949,13147,5680,10811
0500000US34001,128756,43223,34641,26252,12480,12160
0500000US34003,489722,255472,63660,103756,25023,41811
0500000US34005,222953,102148,33493,47493,15476,24343
0500000US34007,252039,104572,40008,54992,20757,31710
0500000US34009,42389,15763,10035,8416,5606,2569
0500000US34011,60564,16621,14667,11747,5693,11836
0500000US34013,389652,148905,76831,80686,30123,53107
0500000US34015,154166,66809,19342,36701,13382,17932
0500000US34017,365487,165084,65836,62671,25527,46369
0500000US34019,67524,36018,9465,13056,5216,3769
0500000US34021,176443,85758,31304,30464,10815,18102
0500000US34023,420530,202264,48755,81790,26728,60993
0500000US34025,325993,162547,47955,67142,24548,23801
0500000US34027,261264,140641,33399,54490,13383,19351
0500000US34029,265895,108633,48336,62498,22224,24204
0500000US34031,252644,87481,41799,51786,23765,47813
0500000US34033,30044,9880,5463,6454,3239,5008
0500000US34035,175521,98982,21699,30990,9564,14286
0500000US34037,76174,34072,12123,15147,6830,8002
0500000US34039,284667,110988,47577,60473,22493,43136
0500000US34041,54272,22208,9208,11826,5253,5777
0500000US35001,328045,141845,62491,67764,25961,29984
0500000US35005,27434,8184,7536,5074,3213,3427
0500000US35013,89732,31271,19352,19146,9501,10462
0500000US35025,29387,8242,3717,5028,6075,6325
0500000US35031,22926,6279,5464,6002,2291,2890
0500000US35035,21032,5224,6027,4547,3043,2191
0500000US35043,68757,28758,11150,18141,4958,5750
0500000US35045,46994,12286,10813,9423,7658,6814
0500000US35049,71465,31146,15776,12808,6444,5291
0500000US35061,N,N,N,N,N,N
0500000US36001,161176,79479,26594,33327,9972,11804
0500000US36005,597281,147667,210787,118909,41362,78556
0500000US36007,83927,31808,17726,17415,5871,11107
0500000US36009,33941,12079,5887,5865,4251,5859
0500000US36011,36929,12069,8451,7295,3870,5244
0500000US36013,55381,18674,11402,10958,5338,9009
0500000US36015,37294,13515,7260,7873,3251,5395
0500000US36019,35382,12335,7914,6940,3474,4719
0500000US36027,149344,62508,27942,31944,13965,12985
0500000US36029,459590,192323,82699,97653,31606,55309
0500000US36045,38093,12624,8593,8687,3815,4374
0500000US36047,1241187,560039,272176,226789,77603,104580
0500000US36051,31478,11981,6314,5516,3746,3921
0500000US36053,34541,11348,8497,7459,4141,3096
0500000US36055,371882,173127,65331,73614,19030,40780
0500000US36059,697994,332016,117415,146569,49893,52101
0500000US36061,926498,573673,137065,160219,19275,36266
0500000US36063,100792,35959,17495,22267,9687,15384
0500000US36065,102625,38930,21499,22407,7128,12661
0500000US36067,225435,95928,39253,52734,14693,22827
0500000US36069,56557,25413,8443,13023,3733,5945
0500000US36071,181758,71663,35855,37317,15628,21295
0500000US36075,55881,16641,9972,13394,5565,10309
0500000US36079,52900,23313,10479,10076,6208,2824
0500000US36081,1133705,408114,284364,221399,94440,125388
0500000US36083,82091,38477,10678,15499,8089,9348
0500000US36085,227121,96441,47456,44160,21061,18003
0500000US36087,149595,70791,28395,27926,9482,13001
0500000US36089,44202,16872,8878,8263,4402,5787
0500000US36091,121942,60604,17003,25374,9141,9820
0500000US36093,74466,31051,13880,17182,4437,7916
0500000US36101,43536,15835,7825,7223,5828,6825
0500000US36103,774500,328837,135791,166311,68106,75455
0500000US36105,35729,11986,9463,5205,3580,5495
0500000US36109,50419,28549,9148,7645,2786,2291
0500000US36111,88593,33892,20926,17396,7995,8384
0500000US36113,31699,13757,5240,6810,2399,3493
0500000US36117,46313,15280,9617,9695,4553,7168
0500000US36119,485843,247558,82193,92160,28739,35193
0500000US37001,83546,28667,15006,18803,8717,12353
0500000US37019,59107,20650,11270,14756,6726,5705
0500000US37021,129187,54245,25572,24991,12468,11911
0500000US37023,40134,12800,7631,5967,4815,8921
0500000US37025,111345,45547,20458,21863,10526,12951
0500000US37027,38911,11290,5730,7840,3468,10583
0500000US37031,32170,11707,5473,7100,2748,5142
0500000US37035,78360,27371,11649,15137,5821,18382
0500000US37037,34096,14949,4110,6810,4383,3844
0500000US37045,40293,11863,7172,6790,3929,10539
0500000US37049,41496,13393,9441,8659,3955,6048
0500000US37051,130444,39803,28329,28733,13064,20515
0500000US37057,74673,22419,11176,14809,9464,16805
0500000US37063,165940,89156,23344,29012,12566,11862
0500000US37067,177326,70347,30445,38266,15285,22983
0500000US37069,33272,10112,6526,7510,4337,4787
0500000US37071,106380,34285,19152,22436,11769,18738
0500000US37081,255934,99129,39950,55188,18690,42977
0500000US37085,53320,19050,8383,10627,6803,8457
0500000US37089,55279,19361,10546,10670,6147,8555
0500000US37097,92550,34364,12055,21441,8666,16024
0500000US37101,101502,33036,16858,23405,13912,14291
0500000US37109,42843,16379,5376,8393,3485,9210
0500000US37119,607305,273753,93630,133646,43076,63200
0500000US37125,41846,16280,9284,6373,4454,5455
0500000US37127,41515,13239,6343,7958,4116,9859
0500000US37129,118704,53205,22273,23618,8804,10804
0500000US37133,68223,22608,14722,12944,10916,7033
0500000US37135,74346,44387,12309,9697,3173,4780
0500000US37147,86219,32781,20690,17897,4746,10105
0500000US37151,62678,17266,10204,12887,5523,16798
0500000US37155,47513,13079,10125,7810,7403,9096
0500000US37157,40538,8959,8445,9157,4810,9167
0500000US37159,65063,21406,11227,10411,10524,11495
0500000US37161,26303,7331,4651,4598,3708,6015
0500000US37171,33336,11198,5999,6714,4235,5190
0500000US37179,119702,52529,15354,26329,10664,14826
0500000US37183,589553,318621,78488,111360,35712,45372
0500000US37191,48552,13735,9346,10380,5571,9520
0500000US37193,29783,7674,5423,5675,2819,8192
0500000US37195,35650,12438,6280,7639,2896,6397
0500000US38015,49384,20668,10234,8721,4099,5662
0500000US38017,109073,45475,15358,23799,10459,13982
0500000US38035,38053,14499,7826,7951,3518,4259
0500000US38101,36473,13565,6375,7588,4245,4700
0500000US39003,47165,12590,10093,9313,4286,10883
0500000US39007,43253,11609,10447,7327,4531,9339
0500000US39009,28943,11868,6721,5184,2259,2911
0500000US39013,29703,9182,5908,6375,3480,4758
0500000US39017,184893,69375,33882,37056,12659,31921
0500000US39023,60900,17078,12775,12244,5247,13556
0500000US39025,105011,41181,17402,23894,8093,14441
0500000US39029,45657,14296,8852,7959,5143,9407
0500000US39035,599438,243124,107112,137394,32216,79592
0500000US39041,107971,59054,12109,23643,4527,8638
0500000US39043,36433,10602,8194,7893,2582,7162
0500000US39045,81377,33355,14160,16950,5913,10999
0500000US39049,710813,322285,110896,148494,37831,91307
0500000US39055,47058,19172,6045,9792,6945,5104
0500000US39057,80903,38378,14913,14934,3574,9104
0500000US39061,416586,189983,69699,84819,21131,50954
0500000US39063,38579,13822,6414,6386,3350,8607
0500000US39081,27383,8328,5098,5750,3599,4608
0500000US39085,117813,43680,18329,27893,7903,20008
0500000US39089,88848,32699,16763,16514,9297,13575
0500000US39093,144045,53299,27104,28579,12536,22527
0500000US39095,197998,67774,35600,41838,14583,38203
0500000US39099,105990,36451,20835,23035,7749,17920
0500000US39101,28281,7429,6265,5040,2278,7269
0500000US39103,92579,42031,12820,18919,6818,11991
0500000US39109,50272,15237,8136,10536,4284,12079
0500000US39113,250384,94642,45584,52781,16718,40659
0500000US39119,37643,12671,7339,6836,3805,6992
0500000US39133,83619,26437,17154,17353,8045,14630
0500000US39139,54751,17193,10952,10391,4496,11719
0500000US39141,32005,10243,6139,4992,2122,8509
0500000US39145,27759,9790,4919,4774,2849,5427
0500000US39151,176840,60557,31577,37689,13291,33726
0500000US39153,270057,103882,45466,61351,18107,41251
0500000US39155,84658,25018,15981,16323,8190,19146
0500000US39157,42651,11823,6940,8642,4581,10665
0500000US39165,120711,62132,14216,22370,8474,13519
0500000US39169,56554,18066,7467,10308,6060,14653
0500000US39173,71571,26251,14016,13668,5052,12584
0500000US40017,73990,27857,10331,16727,8110,10965
0500000US40027,143135,63835,23727,30202,12179,13192
0500000US40031,47014,17910,10368,9064,4486,5186
0500000US40037,31212,9076,4680,7644,3840,5972
0500000US40101,26252,8278,4495,5899,2516,5064
0500000US40109,378230,147969,67572,80494,35493,46702
0500000US40119,36962,16484,7074,7631,2765,3008
0500000US40125,30858,9067,5912,6617,3984,5278
0500000US40131,45878,15923,7711,9808,5254,7182
0500000US40143,319917,127744,53448,68047,26947,43731
0500000US40145,38619,13249,5910,9421,4608,5431
0500000US41003,47115,23241,8320,8308,3359,3887
0500000US41005,204267,85629,29317,47258,16036,26027
0500000US41017,96972,39486,17478,20958,7786,11264
0500000US41019,45270,13408,9750,8926,5544,7642
0500000US41029,95442,32761,20684,21532,7801,12664
0500000US41033,33309,11698,6566,6826,3437,4782
0500000US41035,28882,11753,5183,4824,3075,4047
0500000US41039,183052,65942,36345,39166,17408,24191
0500000US41043,60491,19417,10643,11079,7302,12050
0500000US41047,155541,49868,30146,33832,19641,22054
0500000US41051,452939,217798,80050,81894,25625,47572
0500000US41053,39778,17313,7355,7193,2740,5177
0500000US41059,31381,10811,5256,6664,4564,4086
0500000US41067,317845,149376,47337,61344,20965,38823
0500000US41071,50136,16834,9861,9635,5995,7811
0500000US42001,52337,15761,9754,9363,6166,11293
0500000US42003,636557,311000,97594,132228,37984,57751
0500000US42005,30640,7336,6530,5855,4204,6715
0500000US42007,80086,31521,12182,17037,8259,11087
0500000US42011,210794,68715,37476,45263,19273,40067
0500000US42013,58519,20643,9739,11771,6495,9871
0500000US42017,334392,157789,44505,70217,26706,35175
0500000US42019,93146,41603,13043,18560,8167,11773
0500000US42021,57273,18468,10883,12015,5741,10166
0500000US42025,31015,9075,5307,5397,4609,6627
0500000US42027,79550,39089,14371,13807,3897,8386
0500000US42029,277247,151345,36007,53484,17487,18924
0500000US42033,34640,9679,6373,6151,3970,8467
0500000US42037,31205,11069,6429,5236,3545,4926
0500000US42039,37333,11940,6264,6503,4236,8390
0500000US42041,132911,61059,18070,23156,9852,20774
0500000US42043,141549,54228,24183,31166,9736,22236
0500000US42045,282015,130336,50274,54989,17708,28708
0500000US42049,125802,45805,25945,25102,9195,19755
0500000US42051,53800,17585,9951,10608,6453,9203
0500000US42055,75911,23679,12762,14951,8825,15694
0500000US42063,37775,11891,6043,8277,5026,6538
0500000US42069,99057,35170,19834,21445,8272,14336
0500000US42071,276659,100442,42150,57405,28236,48426
0500000US42073,40252,13582,7988,7233,4942,6507
0500000US42075,71681,23495,11981,15206,6868,14131
0500000US42077,180750,65612,31713,37573,12853,32999
0500000US42079,153698,49780,28162,32007,11870,31879
0500000US42081,50871,16173,10191,10499,4920,9088
0500000US42085,49240,16324,9298,10516,4622,8480
0500000US42089,83893,28067,14404,19212,8365,13845
0500000US42091,441752,231963,57715,87381,28155,36538
0500000US42095,153528,58343,27931,31121,11288,24845
0500000US42097,41091,10874,9461,7168,4060,9528
0500000US42101,724956,287701,170095,143843,40740,82577
0500000US42107,63616,18915,11117,10584,6827,16173
0500000US42111,31749,10259,5940,5505,3969,6076
0500000US42125,100644,37152,16972,24025,9990,12505
0500000US42129,171479,64592,30051,33409,15709,27718
0500000US42133,227753,83693,36525,46042,19197,42296
0500000US44003,90954,42000,13365,17833,8345,9411
0500000US44005,42378,19046,7681,9140,3603,2908
0500000US44007,324969,123590,67905,67895,19690,45889
0500000US44009,64398,32570,9585,11260,4821,6162
0500000US45003,72280,26903,12839,13195,7742,11601
0500000US45007,95471,33320,15953,19044,9439,17715
0500000US45013,82168,30679,16629,16881,9090,8889
0500000US45015,106919,40510,18943,20785,12578,14103
0500000US45019,210904,95283,37034,41174,18092,19321
0500000US45031,N,N,N,N,N,N
0500000US45035,80282,29232,11441,20506,6246,12857
0500000US45041,60749,21068,8976,13227,6275,11203
0500000US45045,259705,107522,40873,51399,20065,39846
0500000US45047,N,N,N,N,N,N
0500000US45051,158338,48499,37867,38765,17581,15626
0500000US45055,29374,11843,3206,6324,3403,4598
0500000US45057,41053,15305,6630,7760,2974,8384
0500000US45059,29015,7779,5357,5063,4234,6582
0500000US45063,146104,58086,22177,33374,12355,20112
0500000US45073,33130,10252,6114,5489,4890,6385
0500000US45075,32667,8014,5305,8146,3288,7914
0500000US45077,58814,22609,10532,10581,6172,8920
0500000US45079,192235,84456,36613,39033,10427,21706
0500000US45083,146410,49242,24349,26800,12057,33962
0500000US45085,43196,13635,8038,9022,4436,8065
0500000US45091,145129,57734,25295,32555,10371,19174
0500000US46099,108018,42186,17096,22645,9035,17056
0500000US46103,56318,21034,9926,13521,5283,6554
0500000US47001,31947,10734,5541,6167,3544,5961
0500000US47009,62135,16958,14710,13006,6097,11364
0500000US47011,50562,15775,7505,10802,3118,13362
0500000US47037,394519,179351,61332,76982,31800,45054
0500000US47059,29225,8991,4884,3856,2690,8804
0500000US47065,182370,76369,30797,40095,12749,22360
0500000US47093,234129,97152,41043,52080,18100,25754
0500000US47113,44303,16593,7670,9275,1714,9051
0500000US47119,50817,13289,9601,11235,5341,11351
0500000US47125,85826,27520,19503,17159,9046,12598
0500000US47141,34924,12899,7785,5939,2539,5762
0500000US47147,34271,13298,4813,7566,3691,4903
0500000US47149,176734,62153,28534,37086,14402,34559
0500000US47155,46350,12851,12339,12113,4045,5002
0500000US47157,440856,160171,73252,99508,25529,82396
0500000US47163,71362,23560,12711,17901,7050,10140
0500000US47165,96531,37092,14072,24226,6810,14331
0500000US47179,63994,24485,10517,17271,3701,8020
0500000US47187,125428,69942,17206,25813,5082,7385
0500000US47189,72853,27155,9735,17930,8087,9946
0500000US48005,40078,11733,8106,7641,4877,7721
0500000US48021,39393,9639,7179,9185,6872,6518
0500000US48027,145518,55132,30078,30069,13859,16380
0500000US48029,959285,337408,201965,215523,96902,107487
0500000US48037,37096,11170,7573,7481,4527,6345
0500000US48039,178977,79900,22078,33702,20618,22679
0500000US48041,112809,44949,21443,25565,7987,12865
0500000US48061,169450,46391,44008,37679,21050,20322
0500000US48085,544849,294207,69312,112991,27930,40409
0500000US48091,76920,33293,12816,15103,7393,8315
0500000US48099,25123,8197,5434,4652,2982,3858
0500000US48113,1331184,473765,225631,280058,163500,188230
0500000US48121,494333,235261,69100,114006,28175,47791
0500000US48135,78322,18452,9714,18104,15403,16649
0500000US48139,92686,32842,14290,23213,9060,13281
0500000US48141,358492,114290,78933,80866,34730,49673
0500000US48157,396843,202070,49273,84043,26987,34470
0500000US48167,165946,69079,27835,33468,13537,22027
0500000US48181,62938,18115,10658,15699,6607,11859
0500000US48183,55593,18790,11490,12616,3324,9373
0500000US48187,82178,29459,13406,20423,7624,11266
0500000US48201,2295580,847541,397754,447893,267601,334791
0500000US48203,28102,9651,4811,4605,3916,5119
0500000US48209,121205,47518,22708,28464,11148,11367
0500000US48213,34558,10790,8075,5690,4342,5661
0500000US48215,341483,94546,80484,80776,46291,39386
0500000US48231,41264,14312,7606,9461,4505,5380
0500000US48245,106369,30877,20713,21841,14931,18007
0500000US48251,84483,23482,11387,14042,10062,25510
0500000US48257,66942,21341,11502,16061,8907,9131
0500000US48291,31477,7397,3659,6057,6907,7457
0500000US48303,156386,58088,27994,35880,13658,20766
0500000US48309,114666,38241,22251,21922,11209,21043
0500000US48329,90468,36641,11996,21360,9919,10552
0500000US48339,291487,122547,43103,61161,28028,36648
0500000US48347,29818,9597,5907,5856,3825,4633
0500000US48355,165427,52390,31113,35681,22696,23547
0500000US48361,40847,14403,5581,8504,5750,6609
0500000US48367,66074,23031,10682,14830,9100,8431
0500000US48375,48691,10191,11960,9242,6281,11017
0500000US48381,71547,27148,10836,18351,6652,8560
0500000US48397,53482,24203,7032,13820,3895,4532
0500000US48409,29291,9596,4745,5725,4475,4750
0500000US48423,107677,36326,17067,26388,10700,17196
0500000US48439,1048084,402453,163912,229788,95501,156430
0500000US48441,64083,21906,12913,13625,6109,9530
0500000US48451,55987,18341,8251,14983,8463,5949
0500000US48453,730185,391784,109146,131434,47658,50163
0500000US48469,42076,12272,9537,8351,4879,7037
0500000US48471,30185,8629,7804,5780,3511,4461
0500000US48479,117386,32712,27100,27458,11662,18454
0500000US48485,58788,20309,11120,13651,3948,9760
0500000US48491,313115,145911,43205,73069,19185,31745
0500000US48497,34650,9567,6086,8021,4322,6654
0500000US49005,62993,25981,10841,13058,4674,8439
0500000US49011,172190,76802,20786,39042,15250,20310
0500000US49035,618705,256948,85846,137312,56329,82270
0500000US49045,33081,13017,5048,5552,4504,4960
0500000US49049,309211,136390,46027,70197,22774,33823
0500000US49053,78146,25712,15114,20350,6984,9986
0500000US49057,133583,44359,20710,31872,16294,20348
0500000US50007,93429,48964,14961,16414,5237,7853
0500000US51003,54679,31434,6880,10284,3201,2880
0500000US51013,146582,106082,14840,16534,3985,5141
0500000US51015,36540,11709,6506,6738,4311,7276
0500000US51019,35691,15302,4467,7506,3691,4725
0500000US51041,184935,79927,28104,40333,15634,20937
0500000US51059,620376,364208,98699,92301,32018,33150
0500000US51061,37506,15866,7121,6854,4060,3605
0500000US51069,42214,17084,5957,9671,3704,5798
0500000US51085,58228,26506,7881,12282,5621,5938
0500000US51087,174326,77678,28794,39380,9932,18542
0500000US51095,33922,16669,4154,7973,2797,2329
0500000US51107,226459,137641,31216,37750,8408,11444
0500000US51121,44229,23173,7101,7022,3554,3379
0500000US51153,243225,107201,46651,45870,24414,19089
0500000US51161,45266,20730,5552,9706,3410,5868
0500000US51165,41535,13950,6808,7765,4372,8640
0500000US51177,66206,27512,13338,14214,5293,5849
0500000US51179,75708,33892,12558,14716,5635,8907
0500000US51199,30598,17785,3860,4389,2184,2380
0500000US51510,99391,61821,14291,11673,5070,6536
0500000US51550,110788,45933,17939,23995,11567,11354
0500000US51650,62004,21886,10606,14862,6787,7863
0500000US51680,38957,14515,8448,7503,3490,5001
0500000US51700,80245,27446,16134,16695,8891,11079
0500000US51710,105766,35575,24435,22534,7788,15434
0500000US51740,38430,13643,5650,9469,3516,6152
0500000US51760,125173,52281,25823,23540,8942,14587
0500000US51770,48902,14334,10424,12992,3725,7427
0500000US51800,44168,15877,6478,10609,4638,6566
0500000US51810,225697,100514,43614,45895,14841,20833
0500000US53005,94926,39954,16775,15490,12540,10167
0500000US53007,36658,10292,8397,7199,6731,4039
0500000US53009,28928,9759,8325,4740,3157,2947
0500000US53011,236397,89402,42416,48717,22099,33763
0500000US53015,44445,12241,8682,9030,4882,9610
0500000US53021,40299,11816,7769,7253,8234,5227
0500000US53025,40920,11383,5780,6912,9549,7296
0500000US53027,31174,10948,6549,5527,4346,3804
0500000US53029,34304,12567,6214,7306,3998,4219
0500000US53033,1266133,693301,190241,206925,68574,107092
0500000US53035,118480,49548,20828,23741,11304,13059
0500000US53041,33992,9900,7201,7043,5100,4748
0500000US53045,27282,9457,5306,5659,4300,2560
0500000US53053,433056,154028,81702,84046,49045,64235
0500000US53057,56872,20345,9136,9656,7706,10029
0500000US53061,422584,177925,67332,82052,43740,51535
0500000US53063,238754,96964,48040,47989,20233,25528
0500000US53067,135360,55227,24554,25667,11943,17969
0500000US53073,109586,42639,20674,19846,9861,16566
0500000US53077,109942,30114,18727,17714,24742,18645
0500000US54003,59463,18522,10445,11129,5133,14234
0500000US54011,38381,15498,8526,7892,2142,4323
0500000US54033,31608,10759,6411,7790,2920,3728
0500000US54039,75786,29560,15176,18096,5177,7777
0500000US54061,54663,28406,10971,8206,3360,3720
0500000US54081,28317,10062,7372,5417,2533,2933
0500000US54107,34604,11125,7041,7662,4235,4541
0500000US55009,141072,48328,24286,30434,11173,26851
0500000US55025,314495,172436,47750,51899,13802,28608
0500000US55027,46413,13416,6838,8446,5234,12479
0500000US55035,56214,21315,10628,10811,3782,9678
0500000US55039,56314,16216,8013,11568,7200,13317
0500000US55055,44973,13565,7758,7901,5391,10358
0500000US55059,84978,29856,13219,19741,6889,15273
0500000US55063,62048,22557,11664,13369,4092,10366
0500000US55071,40748,11795,6835,7928,4730,9460
0500000US55073,72196,24614,10602,13484,7204,16292
0500000US55079,456646,174300,85311,90566,27199,79270
0500000US55087,100130,36376,14543,21806,9563,17842
0500000US55089,48228,22720,7016,9983,2896,5613
0500000US55097,37304,14831,5939,6374,3292,6868
0500000US55101,93186,30931,16461,18164,9323,18307
0500000US55105,81370,26776,12621,15613,8171,18189
0500000US55109,50610,20873,7089,9930,4555,8163
0500000US55117,60390,20071,8932,11334,6087,13966
0500000US55127,54660,18570,9183,11991,4653,10263
0500000US55131,74750,30703,10239,16171,4955,12682
0500000US55133,218537,108450,26058,44008,13288,26733
0500000US55139,89405,29428,15873,20979,7530,15595
0500000US55141,34608,11227,6211,6043,3373,7754
0500000US56021,48790,19207,8949,10043,4918,5673
0500000US56025,41245,14130,9013,7752,5521,4829
0500000US72013,24092,5333,5271,6770,2713,4005
0500000US72021,65019,21346,13160,17869,4949,7695
0500000US72025,47132,16950,8491,14570,2689,4432
0500000US72031,56216,20455,12295,15967,2232,5267
0500000US72061,35993,18516,3720,8265,2276,3216
0500000US72097,N,N,N,N,N,N
0500000US72113,36719,13231,7892,8519,3197,3880
0500000US72127,116362,53276,17626,31517,6646,7297
0500000US72135,N,N,N,N,N,N
0500000US72137,N,N,N,N,N,N
0500000US72139,27990,10591,4081,8905,2679,1734
